Data,Valor,Identificador,Descrição
25/11/2022,48.59,43bed3793de3bcd6a7f0cadfc115a258,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
28/11/2022,234.52,9a8ff7b3169183248e9f868fa92d71f1,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
28/11/2022,660.95,08899245e8e06bb81e8df4ebe9350f67,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
29/11/2022,776.65,32f834ce7c364b297c9552d067d983e7,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
29/11/2022,230.92,9ac0350e54a921d859ad4710532f719d,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
29/11/2022,940.42,18b77e72ef960b2ddeecf457c7845ce7,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
30/11/2022,600.67,5b1275515f704bbef4bd1d4c69e8f8f7,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
01/12/2022,-944.09,4dd949ed66ce009815a7a87d3261985c,Pagamento de fatura
02/12/2022,736.05,de80e9f1fdf6a0c28f562b97a3f05672,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
02/12/2022,565.75,c0e810f8773ebd8bfb82b55b9b05d9dc,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
02/12/2022,900.1,42028764aade6861fa5a03b8bd98077d,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
04/12/2022,647.59,dfcedff3d62c10083467c7cacd84e167,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
05/12/2022,568.81,b7cdd6064b04d6c9afb84b8219e3f111,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
05/12/2022,21.49,60b0a25fcee1487d97ace963f9eb5476,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
08/12/2022,834.7,45be93d9de746eac29bdc2974c19fe20,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
09/12/2022,316.41,09b6b3e46c165e208484affa0ed2b455,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
09/12/2022,779.12,004e35a527817db24b939cce7fa6fe6d,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
12/12/2022,791.76,474300f78f7bf3640180cf02f02125ee,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
12/12/2022,207.99,1b2046cb9ca6e440f0916d183ae09f0d,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
13/12/2022,254.67,4f452c5f1991b04ce39391a00eda32d5,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
14/12/2022,113.69,3bbd9cfbb901f82ce5f313c76514d790,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
14/12/2022,895.31,76b92b8bf382d7d0d584ae1519d50647,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
15/12/2022,31.05,4c5e5575147e4c0023ac9fd0fa8721b9,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
16/12/2022,379.2,d93388ec20b48a5d1cac0b010f99b52e,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
18/12/2022,314.43,bed2a73328c68d221888b9273b89ad5d,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
19/12/2022,657.1,ae2ac5860de4929f877fce97c88f333e,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
19/12/2022,972.93,8a0baf319c93850c40890c3e216a74f7,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
20/12/2022,897.52,1de88b76c067ae9a76e7d6c655ee6d37,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
20/12/2022,202.69,5dda078f182a459b5d7b16d5ee70d4ca,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
22/12/2022,826.7,37770f5ec4e613719940185cc45e8c12,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
23/12/2022,42.63,33443d9951be37c875c713682f297d4d,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
24/12/2022,857.17,e3e567ecb41943f59907ec37c1d39194,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
25/12/2022,562.48,ce6e51f642ca07e0143e3ad9c4f7c802,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
25/12/2022,290.91,7b4bdcef7cf8f37738b6cf43adb6a882,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
25/12/2022,231.83,396531d1bac029dca048a309c4e51788,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
26/12/2022,148.53,542a9d5aef7d768f47cd4b57119709bd,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
28/12/2022,818.34,9fe21b338a9035e08d22396c6f0abb76,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
29/12/2022,401.16,d63386f557233d8453d74566f9ef3d2c,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
29/12/2022,146.71,ec1cad17b40d4b6bbe8add8c980b8f37,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
30/12/2022,290.12,3153c07f0fe241f0c7abeff9a6a9f6f1,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
30/12/2022,562.72,5e56863a49b4fefbf4e803357693dc92,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
31/12/2022,701.63,47f4808f592abdbe69f357a472c7fb77,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
31/12/2022,269.06,a3c48f6b71474b473a2751726f072f02,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
01/01/2023,-915.24,3cf27e8350546addfaea9d7e05a1e91f,Pagamento de fatura
01/01/2023,141.38,67e2ecff1b12112d4e8d93c8afc9e623,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
01/01/2023,809.16,5c03c34bc36f01c31c0c7cce1f8c3d5d,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
02/01/2023,641.3,534d52709f5dc6b229bf96808bdddce0,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
03/01/2023,355.97,0a60492c10f3cf3a4710069c3f53a1af,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
05/01/2023,663,33e7e7c34b43c16cb7cf62254170255b,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
06/01/2023,650.33,5f49c2e683aa5a3e86b74a3124c02e13,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
08/01/2023,699.1,0c1be73ac0c73abc806c7f6ecb5d5e04,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
08/01/2023,145.39,dfbad43d1c843f58bf9cd580edfc15a0,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
08/01/2023,636.45,63c40856492736f2335b13b1aff34f47,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
09/01/2023,9.22,5ef7c73bc77ea2e04f42a783f3687197,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
09/01/2023,378.17,6c68c9179c0832cf2d485665cf96197c,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
09/01/2023,999.59,eb2770a4c4145815461eebba354c7119,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
10/01/2023,808.22,413ccb05d21dd653e7b7f3ba2ce16dad,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
15/01/2023,796.48,0476eb6983bd7ecb04792d9a3f69f9b8,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
16/01/2023,285.35,c7aecbcaedd468824f67b6b6d03c8bd8,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
16/01/2023,263.95,ddff38dde6ebbd8a299f3c63bb7016ee,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
16/01/2023,710.36,deb0d2ee3a1ffb5cab6b2875e51c0db0,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
17/01/2023,996.97,6c5cb2955dd51eca6330cc2c6f68d5ad,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
17/01/2023,914.71,37c4ea356e6271f672021e4891950153,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
18/01/2023,954.02,4f3eeb4a6d8ca0d83b1d8f0d09ff893e,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
18/01/2023,907.08,81c1de6f2dd8460d7408556f052de523,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
19/01/2023,912.63,aff086595a90260ba5977c9c3a6e4aef,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
20/01/2023,869.41,bc0073305ce0d82844660c7cc6625071,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
20/01/2023,956.5,82168cb3311327aa741c5b4ce447f625,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
21/01/2023,916.48,a89f316e80b8afe179ac53ec0acd6837,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
21/01/2023,99.09,758bb82872d47cef488b90d06e1eaf56,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
21/01/2023,336.33,55e64727a46eeee62ba60a4a6115e47b,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
22/01/2023,737.84,c6e17a380edca89d5eb20edc3cb1d41f,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
22/01/2023,172.68,d5125bc4648bd293579b3e029227d053,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
23/01/2023,735.13,fb7a9d015ea800d4b9bba10b2a6c0276,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
24/01/2023,847.5,742afbffb438f52409cd313150404e25,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
24/01/2023,566.79,feb66d3c31597092eb592325d3a13097,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
24/01/2023,423.25,035a6ec66fc3372e9847896779073c14,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
26/01/2023,969.58,54215f580da6d7b3e90361d3f0697d66,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
28/01/2023,334.49,664057fbc1d5266e02cb3b19d82d0c1a,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
28/01/2023,350.74,d0e6e25ffba837b43375ca5780fec8b0,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
28/01/2023,630.83,4012440ffad6371fbd9a10c0bd3188d7,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
28/01/2023,131.32,4331911aadb22089730be34f4ccd0382,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
28/01/2023,60.54,14d5d39d921ab2d18c3c70aa7cb44243,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
28/01/2023,612.17,1f3dba6a8dfe22bd8d9d549141ac3efe,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
29/01/2023,987.05,fae1182bd6b90265b8fe5bbff3e181ea,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
31/01/2023,130.82,cb2c84a9e79c494d5b13972280828c45,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
31/01/2023,854.51,b31ce2497f4aab6a7fd3d4edbed6a8ca,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
01/02/2023,-785.94,53a3e6363db6e3f029e1add9ad5edcc9,Pagamento de fatura
02/02/2023,697,59b3869233326243eab1a2fa301ad20d,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
03/02/2023,46.2,23a606e73fa8d196d681b1537f206686,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
04/02/2023,842.03,64030e0474f8ed916323330864001837,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
06/02/2023,292.42,760ad94658b0d7fdd8268d181b96d530,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
06/02/2023,403.83,6c47967c25e7e2f08a2252dda9432e1b,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
07/02/2023,472.31,780329b3a11df11059059db825c151cc,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
09/02/2023,806.82,2857e8dbc45cf42f0b2fac0401d69812,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
09/02/2023,491.02,b5845034d98d720acbbd39e625edbf22,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
10/02/2023,760.73,92a7ccc99c81cef8017d0778d0162b07,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
12/02/2023,765.3,82975014c847254521893f19c9e69159,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
12/02/2023,875.66,e603848ea5d6d0801b73bca437838b5c,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
13/02/2023,470.47,2d726daf979d4884c737426bd2bc9b64,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
13/02/2023,787.98,7b142d0bc1cbb8171aabaef5a372ba61,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
13/02/2023,318.16,ea8bdd0867843d14f55f766467dec0fa,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
14/02/2023,779.9,e77b852bf0ea9fd4bf64665706f09bd5,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
15/02/2023,24.34,5f1137c22676c272888d3ca12c599d22,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
17/02/2023,281.87,4f0e524f066c7cfc718dfa9e44992b7c,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
18/02/2023,768.11,5e1328e402c92cebb54ab37600a04c02,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
18/02/2023,847.73,079150684a18fbc65dfc724b679e3ee4,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
20/02/2023,731.06,65a5798d82d84ad8c13e1dbb381fdcd6,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
21/02/2023,265.45,b88b837e15c9e5fab988bdaf8a2c2533,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
21/02/2023,125.83,3470236ee56f5c9c8c95c13748a32c1c,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
21/02/2023,431.44,b5cd95cfc54a115de941a098768d942c,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
22/02/2023,775.38,a5486aa5891732ee39f3821cf7c72f93,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
22/02/2023,114.28,d4dac0447e7d9e1bde346561ba444796,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
22/02/2023,182.4,6180f91b0acdda033c10fd6a668f5d9e,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
23/02/2023,317.41,165185a16bd479fb6ca150e0c6c2d80b,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
23/02/2023,888.9,61fee809ff015a1a27e9c08ed55f43dd,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
23/02/2023,356.95,956c1a657e7475e7945176f6b44d3eca,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
24/02/2023,314.66,37c5079bd57fe8dfe17caf33d2f0ed67,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
24/02/2023,646.78,69ba3efa9b813673acb967f52b1c2240,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
25/02/2023,466.14,33d9d7af368bbf4157b0c4ae6e748555,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
25/02/2023,93.56,9e73f60c2b7e2a539beaa6576bc4c827,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
25/02/2023,806.19,fe91e474bbc980e3ad5dc984d4fdabd8,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
27/02/2023,246.4,b2396e187140ff7b8f199ebe463fb0b3,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
27/02/2023,939.64,0eda6510f6e01caf35aac85489bc951b,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
27/02/2023,259.2,cc90cabeb34bf9211f9a0b00316662d1,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
01/03/2023,-45.55,8b2ffb0e449f343e1dcd5f6c74bc3224,Pagamento de fatura
02/03/2023,317.35,703cded517080c8f26534ec2f786bc78,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
03/03/2023,775.01,04880e3c23b3ce4b21e7d756184d7898,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
06/03/2023,820.89,ac142efd3b3654d6ad52e85c9f55ff0e,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
06/03/2023,306.77,b30d07bb472e9338b0cab4c9cb1305f6,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
06/03/2023,733.59,9d264144e353f110e5f7f20b73c88217,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
08/03/2023,426.76,8025b127e78aaaf3ae364fd62fe84d41,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
08/03/2023,695.66,8f26ad75022fa1aa836ef5b498b7db94,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
10/03/2023,902.06,c76ecf0b1c99d99f847571ecfb8ffb4f,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
11/03/2023,154.85,1d673b2a44455327420b7f67fff6b952,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
13/03/2023,886.88,bf5afb14ee4f70571192d28169274e66,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
13/03/2023,360.19,0640b82c18d0e49966622686237f4621,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
14/03/2023,592.52,ba5c7f2435a0ab20d49f2e3c599502e9,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
15/03/2023,971.06,d3b58ca28b9e2d2a2b557325f34df883,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
15/03/2023,355.36,4ce0e49ea2eedd25e9903bde79894318,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
16/03/2023,367.41,0c98588194fbbe1e3fe761ab782afd8d,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
17/03/2023,764.88,3d635581347fe4bbff3680bde74bb78e,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
17/03/2023,546.73,d82b0c1ddb0cbe9663f0e91fc027f2ea,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
18/03/2023,83.82,ebf246f01de725042e0a61b6a7c5a097,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
18/03/2023,859.86,5805ccb218105f13d84386aa754d6c7e,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
18/03/2023,86.66,dd51a0bbd5e540b49600170d8c79b745,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
18/03/2023,909.14,6187e6804552d697033f3e8febb4d144,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
18/03/2023,184.87,57b5ddb712483e2f8cba8682092f93c9,Transferência Recebida - ABC - •••.•••.•••-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 12345678-9
19/03/2023,376.41,8ddabc525a75158effe936a4a9c5385c,Transferência enviada pelo Pix - ABC - ••.•••.•••/••••-•• - NUPAY IP LTDA. Agência: 1 Conta: 12345678-9
